trade_date,平安银行,万科A,国农科技,世纪星源,深振业A,全新好,神州高铁,中国宝安,美丽生态,深物业A
2020-03-25,0.012589136367638032,0.007605867045185732,-0.027544215714700004,-0.006896551724137945,0.013123773874219147,0.027194066749073098,-0.017964431627012778,0.038646563135634304,0.06489675516224191,0.07519699420758763
2020-03-26,0.06786103417587808,0.03844604647721761,-0.06845827439886853,0.010638297872340496,-0.006561886937109795,-0.016908212560386326,-0.04215902565807372,-0.020688334078283632,0.020408163265306145,0.006057088054917559
2020-03-27,0.050316049462959755,0.02984750681275572,-0.07536231884057976,-0.01754385964912286,-0.008654532476802368,-0.020457280385078214,-0.0030683317480286743,-0.053033265041209865,0.008645533141210304,0.003625468919157049
2020-03-30,0.06501791634573517,0.06069425201905854,-0.04551083591331262,-0.010791366906474753,0.013500995785280967,-0.04374240583232081,0.03247874385119065,0.02594654595278989,0.02359882005899716,-0.015799327042274935
2020-03-31,0.015068647855057016,0.030122564228569848,-0.07824773413897279,-0.028368794326240954,-0.00886872463635946,-0.006142506142506221,0.006399536917931714,-0.062211207930290224,0.005747126436781658,-0.009542008412850245
2020-04-01,0.001557041463144726,0.0049031692552112816,-0.099582587954681,-0.05902777777777779,-0.04320149569320475,-0.02166064981949456,-0.03658611196084438,-0.05890581286913277,-0.04155124653739606,-0.048958940011648244
2020-04-02,-0.0068930602071812785,0.025952282945981953,-0.04767689037351963,-0.03157894736842115,-0.006605229707644766,0.0036855036855036882,0.012557581876695867,0.021125383060572434,0.011428571428571344,-0.0048164965005143
2020-04-03,-0.04106749178108693,0.007524665917322482,-0.04326018808777432,0.0035714285714285587,0.03273782737827391,0.004914004914004844,-0.02452986981010119,0.04776218001651533,-0.005714285714285672,0.08193061234728938
2020-04-07,-0.004630139140004652,0.03955191487497678,0.01654232890042162,0.025454545454545396,0.04211127613389709,0.04066073697585759,0.02199154414084692,0.09274254898314527,0.03746397694524495,0.09875971981235132
2020-04-08,-0.0015576076418136742,0.05107296484362367,0.012782694198623323,0.029197080291970767,0.03572332252202526,0.013597033374536327,0.02866272567502781,0.0833361748559347,0.037142857142857144,0.04452406604695458
2020-04-09,-0.01163992771407607,0.0022546553375752953,0.12549668874172193,0.04428044280442811,0.05417791011445061,-0.002460024600246191,0.015844287800850898,0.05271676300578032,0.06358381502890187,0.06985111187660276
2020-04-10,-0.013873965726834192,0.0,-0.0073341836734693855,0.010869565217391353,0.03989489317948136,-0.013463892288861579,-0.01863392745855663,-0.015915331077198225,0.031073446327683607,0.0835370925865242
2020-04-13,-0.0015810786828645007,0.010087080479717292,-0.05275229357798161,-0.007117437722419906,-0.025360029630275283,-0.012224938875305624,-0.015744304915756957,-0.051874152769458615,0.0431034482758621,-0.0033388207470611553
